url,Product_Name,Data sheets
https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/autonomous-underwater-vehicle-hugin-edge/,"Autonomous Underwater Vehicle, HUGIN Edge",https://www.kongsberg.com/contentassets/8cf870df24534451afb5f54d171ba2ba/datasheet_hugin_edge.pdf
https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/autonomous-underwater-vehicle-hugin-endurance/,"Autonomous Underwater Vehicle, HUGIN Endurance",https://www.kongsberg.com/contentassets/3a18a176bcca41e98b7f08eedf64e4e8/473631a_hugin_endurance_datasheet.pdf
https://www.kongsberg.com/maritime/products/marine-robotics/autonomous-underwater-vehicles/AUV-hugin-superior/,"Autonomous Underwater Vehicle, HUGIN Superior",https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/hugin-superior.pdf
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/,Blue Insight,https://www.kongsberg.com/contentassets/88df0cc7b3574a0ab3d1d0d560fae99b/datasheet_blueinsight.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/modem-embedable/,cNODE - Modem Embedable,
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/compact-modem-and-transponder/,cNODE - Modem Explorer,
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode---modem-mantis/,cNode - Modem Mantis,https://www.kongsberg.com/contentassets/35803c378c20453e86355c82ea7b84e7/494054a-cnode-mantis-data-sheet.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/modems/cnode-minis/,cNODE - Modem MiniS,https://www.kongsberg.com/contentassets/1de6d234d15c4a31a1b4387a05e5a2bb/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Embed/,"cNODE - Transponder, Embedable",
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Exd/,"cNODE - Transponder, for explosive atmosphere",https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cnode-explorer---transponder/,cNODE Explorer - Transponder,https://www.kongsberg.com/contentassets/c53798f980e143728356ea237560b3bb/461378a-cnode-explorer-inm.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-IQAM/,cNODE IQAM - Intelligent data analysis and monitoring,
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Maxi/,cNODE Maxi - Transponder,
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Micro/,cNODE Micro - Transponder,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-Midi/,cNODE Midi - Transponder,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/transponder-mini/,cNODE Mini - Transponder,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cnode-transponders-for-hipap-and-uPAP/cNODE-MiniS/,cNODE MiniS - Transponder,"https://www.kongsberg.com/contentassets/3430e6ff5b7348c884fff37922f5aa63/407452f-cnode-minis-datasheet.pdf, https://www.kongsberg.com/contentassets/3430e6ff5b7348c884fff37922f5aa63/469265a-cnode-minis-p-datasheet.pdf, https://www.kongsberg.com/contentassets/3430e6ff5b7348c884fff37922f5aa63/467422a-cnode-minis-s-datasheet.pdf, https://www.kongsberg.com/contentassets/3430e6ff5b7348c884fff37922f5aa63/490531_a-cnode-minis-1.11-50v-datasheet.pdf"
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/core/,Core,https://www.kongsberg.com/contentassets/1dfb2762fb3f43749e0333e48174a49f/datasheet_blueinsight.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/cPAP/,cPAP - ROV positioning in Long Base Line transponder array,https://www.kongsberg.com/contentassets/57a857b841ea412b935571193488b6c7/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/transponders/support-cpap-portable-tranceivers/,cPAP Portable tranceivers,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/data-forwarder/,Data forwarder,https://www.kongsberg.com/contentassets/688f970054854477a22ca6e844eaed11/datasheet_blueinsight.pdf
https://www.kongsberg.com/maritime/products/onshore/onshore-systems/dgps-dgnss-reference-and-monitoring-stations/,DGPS / DGNSS reference and monitoring stations,"https://www.kongsberg.com/contentassets/bb1c51497aac427ead65bcd68a658b3e/productsheet_dgnss_cm.pdf, https://www.kongsberg.com/contentassets/bb1c51497aac427ead65bcd68a658b3e/datasheet_drs-ims_500.pdf"
https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/single-beam-scanning-sonars/domed-scanning-sonar/,Domed Scanning Sonar,
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/DAS/,Dual Axis Scanning Sonar ,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/das-system-dual-axis-scanning-sonar.pdf
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA440/,EA440 - shallow and medium waters,"https://www.kongsberg.com/contentassets/fa9cd40ee299462dbda53e5e12f73de2/323029e-ea440-datasheet.pdf, https://www.kongsberg.com/contentassets/fa9cd40ee299462dbda53e5e12f73de2/418374d-ea440-splashproof-datasheet.pdf, https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/ea440-wide-band-hydrographic-echo-sounder-de.pdf, https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/sonar-mosaic_datasheet_en.pdf, https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/sonar-mosaic_datasheet_de.pdf"
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/ea640/,EA640 - full ocean depths,https://www.kongsberg.com/contentassets/3fa11659a3d3438586f6349d5b122f0c/407202c-ea640-datasheet.pdf
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/echosounder-sweep-system/,"Echo sounder sweep system, MCU",
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/ekmp/,EK Mission Planner,
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/ek80p/,EK80 Portable,https://www.simrad.online/ek80/sales/ek80p_ds_en_a4.pdf
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/sci_es_transceivers/ek80-portable-entry/,EK80 Portable entry,https://www.simrad.online/ek80/sales/ek80p_flyer.pdf
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/es_scientific/ek80software/,EK80 software,
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-124-multibeam-echosounder-max.-11000-m,"EM 124 Multibeam echosounder, Max. 11000 m","https://www.kongsberg.com/contentassets/fc4a27883f1d4d3a86775c4f483b323b/464489ae_hws_mc3xx_data_sheet_02.pdf, https://www.kongsberg.com/contentassets/fc4a27883f1d4d3a86775c4f483b323b/446295c_sis5_data_sheet.pdf, https://www.kongsberg.com/contentassets/fc4a27883f1d4d3a86775c4f483b323b/01.sis-remote-2p-26.05.21.pdf"
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040-multibeam-echosounder-max.-6000-m,EM 2040 MKII Multibeam echosounder,https://www.kongsberg.com/contentassets/e8fa4f09f25f4b1e86eda52cc1355dc7/em-2040---mkii-data-sheet.pdf
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040-phs-portable-hydrographic-system-/,EM 2040 PHS Portable Hydrographic System ,
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040c-multibeam-echosounder-max.-500-m,"EM 2040C MKII Multibeam echosounder, Max. 500 m",
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-2040p-mkii-multibeam-echosounder-max.-550-m,"EM 2040P MKII Multibeam echosounder, Max. 550 m",https://www.kongsberg.com/contentassets/2b09d642b1604c78941086c6ce60a9b0/437136aj_em2040p_mk2_data_sheet.pdf
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-304-mkii-multibeam-echosounder/,EM 304 MKII Multibeam echosounder,"https://www.kongsberg.com/contentassets/37b2b502e3d549d6ab66dcd5d551e750/463787aa_em304_mkii_data_sheet.pdf, https://www.kongsberg.com/contentassets/82c5f66cc036430d85e1b9edf32fbe0b/464489ae_hws_mc3xx_data_sheet_02.pdf, https://www.kongsberg.com/contentassets/82c5f66cc036430d85e1b9edf32fbe0b/446295c_sis5_data_sheet.pdf, https://www.kongsberg.com/contentassets/82c5f66cc036430d85e1b9edf32fbe0b/01.sis-remote-2p-26.05.21.pdf"
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-304-multibeam-echosounder-max.-8000-m,"EM 304 Multibeam echosounder, Max. 8000 m",
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/em-712-multibeam-echosounder-max.-3600-m,"EM 712 Multibeam echosounder, Max. 3600 m","https://www.kongsberg.com/contentassets/2c197a1f0a33461b9642276e31b67fb7/datasheet_em_712.pdf, https://www.kongsberg.com/contentassets/2c197a1f0a33461b9642276e31b67fb7/464489ae_hws_mc3xx_data_sheet_02.pdf, https://www.kongsberg.com/contentassets/2c197a1f0a33461b9642276e31b67fb7/446295c_sis5_data_sheet.pdf, https://www.kongsberg.com/contentassets/2c197a1f0a33461b9642276e31b67fb7/01.sis-remote-2p-26.05.21.pdf"
https://www.kongsberg.com/maritime/products/commercial-fisheries/aquaculture-monitoring-systems/information-transfer-system/,Fish farm information transfer system,
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherysounder/td_fishfinding/,Fish-finding transducers,
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/gnss-compass-and-position-sensor/,GNSS compass and position sensor,"https://www.kongsberg.com/contentassets/0d2751ec14f74850bf4106ace4472d5f/datasheet_seanav300.pdf, https://www.kongsberg.com/globalassets/maritime/snr-files/mfd/datasheet_mfd307_aug18.pdf"
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/dps/,GNSS/DGNSS Position Sensors,
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/differential-absolute-relative-position-sensor/,GNSS-based Relative Position Sensor,"https://www.kongsberg.com/contentassets/7162715d5e3941838b97b22c33b57aae/110-0042313a_datasheet_darps232_jun23.pdf, https://www.kongsberg.com/contentassets/7162715d5e3941838b97b22c33b57aae/datasheet_darps900b.pdf, https://www.kongsberg.com/contentassets/7162715d5e3941838b97b22c33b57aae/datasheet_dgnss3710.pdf"
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/gps-navigation-sensor/,GPS navigation sensor,https://www.kongsberg.com/contentassets/f8c817520a594f678aa232adbc73a4f8/datasheet_seapos300.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/hain/hain-reference/,HAIN Reference for DP,https://www.kongsberg.com/contentassets/908f79d5012e4bfba5345fa62e5ba41c/301416aa-hain-position-reference-pd.pdf
https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/helideck-monitoring-system/,Helideck Monitoring System,"https://www.kongsberg.com/contentassets/587a526dc451456eb14a0eb82c31554d/471738b_ds_hms300_oct22.pdf, https://www.kongsberg.com/contentassets/587a526dc451456eb14a0eb82c31554d/datasheet_avr100.pdf"
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/high-resolution-1171-sonar-heads/,HIGH RESOLUTION 1171 SONAR HEADS,https://www.kongsberg.com/contentassets/6a46a7f3ae4d4a52a192636df7d93d9c/3d-inspection-of-bridge-sub-structural-elements.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102/,HiPAP 102 - Ultra Deep Water Positioning system,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-102p/,HiPAP 102P - Portable Acoustic Positioning system for Ultra-Deep water Operations,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352/,HiPAP 352 - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-352p/,HiPAP 352P - Portable Acoustic Positioning system,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-452/,HiPAP 452 - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502-high/,HiPAP 502 - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap-502p-high-precision-acoustic-positioning-system/,HiPAP 502P - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/hipap602/,HiPAP 602 - High Precision Acoustic Positioning System,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/hydroacoustic-aided-inertial-navigation-rov-auv-applications/,"Hydroacoustic Aided Inertial Navigation, ROV applications",https://www.kongsberg.com/contentassets/c903ce5249fb4f66bba8825397736c22/476665a-hain-subsea-7000-datasheet.pdf
https://www.kongsberg.com/maritime/products/situational-awareness/kongsberg-camera-cluster/,Kongsberg Camera Cluster,https://www.kongsberg.com/contentassets/e667920315fb46108af0ff718e180f68/datasheet_kcc.pdf
https://www.kongsberg.com/maritime/products/situational-awareness/proximityview/,Kongsberg Proximity Assistance,https://www.kongsberg.com/contentassets/9389e78c01a54fa6bc6a6821de3009f3/110-0040129a_ds_proximityview100_may23.pdf
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/multibeam-echo-sounders/k-sync/,K-Sync Synchronization unit,https://www.kongsberg.com/contentassets/19ab735d43d04dc583f9ad9fb8330e1e/398737_underwater-mapping-brochure_-september-2016_print.pdf
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/laser-based-position-reference-system/,Laser-based relative position sensor,"https://www.kongsberg.com/contentassets/1a091b5424194147b3b80f43f250ed72/datasheet_spottrack.pdf, https://www.kongsberg.com/contentassets/1a091b5424194147b3b80f43f250ed72/datasheet_spottrackprisms.pdf"
https://www.kongsberg.com/maritime/products/bridge-systems-and-control-centres/broadband-radios/maritime-broadband-radio/,Maritime Broadband Radio - MBR,https://www.kongsberg.com/contentassets/aefda46a15ae491fb71a724a2e4782bd/mbr_family.pdf
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/me70/,ME70 multibeam echo sounder,
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/pap-micropap-compact-acoustic-positioning-system/,MicroPAP (µPAP) - Compact acoustic positioning system,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/405264-subsea-construction.pdf
https://www.kongsberg.com/maritime/products/vessel-reference-systems/motion-and-heading-sensors/mru/,Motion Reference Unit,
https://www.kongsberg.com/maritime/products/ocean-science/ocean-science/scientific-multibeam-systems/ms70/,MS70 Multibeam sonar,
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/flexview/,"Multibeam Sonar, Flexview",
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3/,"Multibeam sonar, M3 Sonar®",
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/long-range-relative-positioning-solution/,MW-based Long-range relative position sensor,
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/relative-position-reference-system-radius/,MW-based Relative position sensor,
https://www.kongsberg.com/maritime/products/marine-robotics/underwater-vehicle-instruments/navlab-generic-simulation-and-post-processing-navigation-software/,NavLab - Generic simulation and post-processing navigation software,https://www.kongsberg.com/globalassets/maritime/km-products/product-documents/390297.pdf
https://www.kongsberg.com/maritime/products/vessel-reference-systems/position-systems/non-differential-position-sensors/,Non-Differential Position Sensors,
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/ocean-view/,Ocean view,https://www.kongsberg.com/contentassets/37784f493caf4b4a9bb8e22133fff5ee/datasheet_blueinsight.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/portable-hydrophone/,PI Portable hydrophone,
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/purse-seine-hydrophone/,PI Purse seine hydrophone,
https://www.kongsberg.com/maritime/products/commercial-fisheries/fisherycatch/hydrophones/Trawl-hydrophone/,PI Trawl hydrophone,
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/sonars/sonars-for-marine-site-inspection/m3-sonar-PHS/,"Portable Hydrographic System, M3 Sonar®",https://www.kongsberg.com/contentassets/5f4fa3d6d9704fabb3b2ee8282b5a66a/datasheet---m3-sonar-phs-nov.-2018.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/cm-sensors/pxcharger/,PX MultiSensor Charger,
https://www.kongsberg.com/maritime/products/Acoustics-Positioning-and-Communication/acoustic-positioning-systems/hipap-models/remote-services-for-hipap-systems/,Remote Services for HiPAP systems,
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/sensor-fusion/,Sensor Fusion,https://www.kongsberg.com/contentassets/1d16a9142d0f46e2b2ee68445583a180/datasheet_blueinsight.pdf
https://www.kongsberg.com/maritime/products/ocean-science/blue-insight/sensor-remote/,Sensor remote,https://www.kongsberg.com/contentassets/33812dcfb17f45ffa4ad34629d464c78/datasheet_blueinsight.pdf
https://www.kongsberg.com/maritime/products/ocean-science/mapping-systems/es_bottommapping/EA400-600/,"Side scan echo sounder, EA400",
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-120khz-transducers/simrad-120-25/,Simrad 120-25,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/120-and-es120/164023_120-25.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td12khz/12-16-60/,Simrad 12-16/60,https://www.simrad.online/td_012/12_16_60/sales/12_16_60_ds_en_a4.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/td18khz/18-11/,Simrad 18-11,https://www.simrad.online/td_018/18_11/sales/18_11_ds_en_a4.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7c/,Simrad 200-7C,https://www.simrad.online/td_200/es200_7c/sales/es200_7c_ds_en_a4.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7f/,Simrad 200-7F,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/164021_200-7f.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/200-khz/simrad-200-7g/,Simrad 200-7G,https://www.kongsberg.com/globalassets/discovery/simrad/transducers/200-and-es200/164011_200-7g.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_200_combi_c/,Simrad 38/200 Combi C,https://www.simrad.online/td_038/38_200_combi_c/sales/38_200_combi_c_ds_en_a4.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_200_combi_d/,Simrad 38/200 Combi D,https://www.simrad.online/td_038/38_200_combi_d/sales/38_200_combi_d_ds_en_a4.pdf
https://www.kongsberg.com/maritime/products/commercial-fisheries/td/simrad-38khz-transducers/38_7/,Simrad 38-7,https://www.simrad.online/td_038/38_7/sales/38_7_ds_en_a4.pdf
